district,Zone,Geographical Region,Disaster,region,village,Date,Source,Data Cards,Deaths,Injured,Missing,Houses Destroyed,Houses Damaged,Victims,Affected,Relocated,Evacuated,Losses USD,Losses Local,Education centers,Hospitals,Damages in crops Ha.,Region
Kathmandu,Bagmati,Hill,FOREST FIRE,Central Region,KATHMANDU METROPOLITAN CITY,04/16/73,Gorkhapatra 1973-4-17 Y72 N340,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Sunsari,Kosi,Terai,FIRE,Eastern Region,Inaruwa Municipality,04/16/73,Gorkhapatra 1973-4-19 Y72 N342,1,1,0,0,15,0,0,0,0,0,0,25000.0,0,0,0.0,Eastern
Morang,Kosi,Terai,FIRE,Eastern Region,Katari,04/16/73,Gorkhapatra 1973-4-19 Y72 N342,1,0,0,0,48,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Morang,Kosi,Terai,FIRE,Eastern Region,Biratnagar Municipality,04/16/73,Gorkhapatra 1973-4-19 Y72 N342,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Kathmandu,Bagmati,Hill,FOREST FIRE,Central Region,KATHMANDU METROPOLITAN CITY,04/18/73,Gorkhapatra 1973-4-19 Y72 N342,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Okhaldhunga,Sagarmatha,Hill,FIRE,Eastern Region,CHYANAM,04/20/73,Gorkhapatra 1973-4-20 Y72 N343,1,0,0,0,27,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Kathmandu,Bagmati,Hill,FIRE,Central Region,KATHMANDU METROPOLITAN CITY,04/20/73,Gorkhapatra 1973-4-21 Y72 N344,1,0,0,0,10,0,0,0,0,0,0,400000.0,0,0,0.0,Central
Bhaktapur,Bagmati,Hill,FIRE,Central Region,NAGARKOT,04/20/73,Gorkhapatra 1973-4-21 Y72 N344,1,0,0,0,4,0,0,0,0,0,0,0.0,0,0,0.0,Central
Mahottari,Janakpur,Terai,FIRE,Central Region,Pipara,04/16/73,Gorkhapatra 1973-4-21 Y73 N344,1,2,0,0,75,0,0,0,0,0,0,100000.0,0,0,0.0,Central
Dhanusa,Janakpur,Terai,FIRE,Central Region,,04/21/73,Gorkhapatra 1973-4-21 Y72 N344,1,0,0,0,7,0,0,0,0,0,0,40000.0,0,0,0.0,Central
Kailali,Seti,Terai,FIRE,Far Western Region,UDASIPUR,04/21/73,Gorkhapatra 1973-4-21 Y72 N344,1,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Rupandehi,Lumbini,Terai,FIRE,Western Region,SEMARA_MARCHAWAR,04/22/73,Gorkhapatra 1973-4-22 Y72 N345,1,0,0,0,40,0,0,0,0,0,0,0.0,0,0,0.0,Western
Saptari,Sagarmatha,Terai,FIRE,Eastern Region,RAJBIRAJ MUNICIPALITY,04/15/73,Gorkhapatra 1973-4-22 Y72 N345,1,0,0,0,54,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Bhaktapur,Bagmati,Hill,EPIDEMIC,Central Region,DADHIKOT,04/24/73,Gorkhapatra 1973-4-24 Y72 N347,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Saptari,Sagarmatha,Terai,FIRE,Eastern Region,JAGATPUR,04/22/73,Gorkhapatra 1973-4-24 Y72 N347,1,0,0,0,230,0,0,0,0,0,0,360000.0,0,0,0.0,Eastern
Mahottari,Janakpur,Terai,FIRE,Central Region,Bijalapura,04/24/73,Gorkhapatra 1973-4-24 Y72 N347,1,1,0,0,5,0,0,0,0,0,0,0.0,0,0,0.0,Central
Dhanusa,Janakpur,Terai,FIRE,Central Region,Dhalkebar,04/24/73,Gorkhapatra 1973-4-24 Y72 N347,1,0,3,0,7,0,0,0,0,0,0,0.0,0,0,0.0,Central
Kailali,Seti,Terai,FIRE,Far Western Region,,04/17/73,Gorkhapatra 1973-4-24 Y72 N347,1,0,0,0,7,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Gorkha,Gandaki,Hill,FIRE,Western Region,PALUNGTAR,04/24/73,Gorkhapatra 1973-4-24 Y72 N347,1,0,0,0,5,0,0,0,0,0,0,20000.0,0,0,0.0,Western
Nuwakot,Bagmati,Hill,FIRE,Central Region,,04/16/73,Gorkhapatra 1973-4-24 Y72 N347,1,0,0,0,0,0,0,0,0,0,0,20000.0,0,0,0.0,Central
Tanahu,Gandaki,Hill,STORM,Western Region,VYAS_NP_(DAMAULI),04/24/73,Gorkhapatra 1973-4-25 Y72 N348,1,0,0,0,0,2,0,0,0,0,0,600000.0,0,0,0.0,Western
Sunsari,Kosi,Terai,FIRE,Eastern Region,,04/25/73,Gorkhapatra 1973-4-25 Y72 N348,1,0,0,0,74,0,0,0,0,0,0,300000.0,0,0,0.0,Eastern
Kathmandu,Bagmati,Hill,EPIDEMIC,Central Region,KATHMANDU METROPOLITAN CITY,04/24/73,Gorkhapatra 1973-4-24 Y72 N348,1,0,120,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Kathmandu,Bagmati,Hill,FIRE,Central Region,KATHMANDU METROPOLITAN CITY,04/25/73,Gorkhapatra 1973-4-25 Y72 N348,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Banke,Bheri,Terai,FIRE,Mid-Western Region,BELHARI,04/20/73,Gorkhapatra 1973-4-27 Y72 N350,1,0,0,0,27,0,0,0,0,0,0,60000.0,0,0,0.0,Mid-Western
Makwanpur,Narayani,Hill,FIRE,Central Region,TISTUING,04/27/73,Gorkhapatra 1973-4-28 Y72 N351,1,0,0,0,5,0,0,0,0,0,0,25000.0,0,0,0.0,Central
Sunsari,Kosi,Terai,EPIDEMIC,Eastern Region,Madhesa,04/22/73,Gorkhapatra 1973-4-28 Y72 N351,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Morang,Kosi,Terai,THUNDERSTORM,Eastern Region,Biratnagar Municipality,04/29/73,Gorkhapatra 1973-4-29 Y72 N352,1,3,0,0,0,0,0,120,0,0,0,0.0,0,0,0.0,Eastern
Gorkha,Gandaki,Hill,FIRE,Western Region,TAPLE,04/29/73,Gorkhapatra 1973-4-29 Y72 N352,1,0,0,0,13,0,0,0,0,0,0,150000.0,0,0,0.0,Western
Jhapa,Mechi,Terai,FIRE,Eastern Region,BHUDHABARE,04/25/73,Gorkhapatra 1973-4-30 Y72 N353,1,0,0,0,7,0,0,0,0,0,0,150000.0,0,0,0.0,Eastern
Jhapa,Mechi,Terai,FIRE,Eastern Region,ANARMANI,04/30/73,Gorkhapatra 1973-4-30 Y72 N353,1,0,0,0,5,0,0,0,0,0,0,30000.0,0,0,0.0,Eastern
Kailali,Seti,Terai,FIRE,Far Western Region,HASULIYA,04/30/73,Gorkhapatra 1973-4-30 Y72 N353,1,0,0,0,3,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Bhaktapur,Bagmati,Hill,PLAGUE,Central Region,,04/30/73,Gorkhapatra 1973-5-1 Y72 N354,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,15.0,Central
Dhankuta,Kosi,Hill,FIRE,Eastern Region,,05/01/73,Gorkhapatra 1973-5-1 Y72 N354,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Kavre,Bagmati,Hill,FIRE,Central Region,,05/02/73,Gorkhapatra 1973-5-2 Y72 N355,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Central
Dang,Rapti,Terai,HAIL STORM,Mid-Western Region,,04/30/73,Gorkhapatra 1973-5-4 Y72 N357,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Kathmandu,Bagmati,Hill,EPIDEMIC,Central Region,KATHMANDU METROPOLITAN CITY,05/04/73,Gorkhapatra 1973-5-5,1,0,48,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Dhanusa,Janakpur,Terai,FIRE,Central Region,Janakpur Municipality,04/27/73,Gorkhapatra 1973-5-5 Y72 N357,1,0,0,0,0,50,0,0,0,0,0,0.0,0,0,0.0,Central
Kavre,Bagmati,Hill,LANDSLIDE,Central Region,,08/12/73,Gorkhapatra 1973-8-14Y-73N-100,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Kailali,Seti,Terai,EPIDEMIC,Far Western Region,DHANGADHI MUNICIPALITY,05/04/73,Gorkhapatra 1973-5-7 Y73 N2,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Kathmandu,Bagmati,Hill,STRUCT.COLLAPSE,Central Region,KIRTIPUR MUNICIPALITY,08/14/73,Gorkhapatra 1973-8-15Y-73N-101,1,0,0,0,7,5,0,0,0,0,0,0.0,0,0,0.0,Central
Bhaktapur,Bagmati,Hill,FIRE,Central Region,GUNDU,05/11/73,Gorkhapatra 1973-5-11 Y73 N6,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Central
Kathmandu,Bagmati,Hill,FIRE,Central Region,KATHMANDU METROPOLITAN CITY,08/15/73,Gorkhapatra 1973-8-16Y-73N-102,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Kathmandu,Bagmati,Hill,EPIDEMIC,Central Region,KATHMANDU METROPOLITAN CITY,08/16/73,Gorkhapatra 1973-8-18Y-73N-104,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Kathmandu,Bagmati,Hill,EPIDEMIC,Central Region,KATHMANDU METROPOLITAN CITY,05/13/73,Gorkhapatra 1973-5-13 Y73 N8,1,0,53,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Kailali,Seti,Terai,PLAGUE,Far Western Region,MASURIYA,08/19/73,Gorkhapatra 1973-8-20Y-73N-106,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Saptari,Sagarmatha,Terai,FIRE,Eastern Region,RAJBIRAJ MUNICIPALITY,05/14/73,Gorkhapatra 1973-5-14 Y73 N9,1,1,0,0,10,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Bhaktapur,Bagmati,Hill,EPIDEMIC,Central Region,BHAKTAPUR NP,08/18/73,Gorkhapatra 1973-8-20Y-73N-106,1,0,0,0,0,0,0,10,0,0,0,0.0,0,0,0.0,Central
Dhankuta,Kosi,Hill,STORM,Eastern Region,DHANKUTA  MUNICIPALITY,05/12/73,Gorkhapatra 1973-5-14 Y73 N9,1,0,5,0,0,25,0,0,0,0,0,0.0,0,0,0.0,Eastern
Kathmandu,Bagmati,Hill,STRONG WIND,Central Region,KATHMANDU METROPOLITAN CITY,08/23/73,Gorkhapatra 1973-8-24Y-73N-110,1,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0.0,Central
Kathmandu,Bagmati,Hill,EPIDEMIC,Central Region,KATHMANDU METROPOLITAN CITY,05/15/73,Gorkhapatra 1973-5-15 Y73 N10,1,0,12,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Kathmandu,Bagmati,Hill,STRUCT.COLLAPSE,Central Region,KATHMANDU METROPOLITAN CITY,08/23/73,Gorkhapatra 1973-8-24Y-73N-110,1,0,4,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Kathmandu,Bagmati,Hill,EPIDEMIC,Central Region,KATHMANDU METROPOLITAN CITY,05/16/73,Gorkhapatra 1973-5-19 Y73 N14,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Bhaktapur,Bagmati,Hill,STRUCT.COLLAPSE,Central Region,BHAKTAPUR NP,08/12/73,Gorkhapatra 1973-8-27Y-73N-114,1,3,4,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Bhaktapur,Bagmati,Hill,STRUCT.COLLAPSE,Central Region,BHAKTAPUR NP,08/31/73,Gorkhapatra 1973-9-1Y-73N-117,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Bhaktapur,Bagmati,Hill,STRUCT.COLLAPSE,Central Region,BHAKTAPUR NP,08/27/73,Gorkhapatra 1973-9-3Y-73N-121,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Kanchanpur,Mahakali,Terai,STRONG WIND,Far Western Region,MAHENDRA NAGAR N.P.,05/16/73,Gorkhapatra 1973-5-20 Y73 N15,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Kailali,Seti,Terai,STRONG WIND,Far Western Region,DHANGADHI MUNICIPALITY,05/16/73,Gorkhapatra 1973-5-20 Y73 N15,1,0,0,0,0,2,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Saptari,Sagarmatha,Terai,FLOOD,Eastern Region,RAJBIRAJ MUNICIPALITY,05/20/73,Gorkhapatra 1973-5-20 Y73 N15,1,0,0,0,0,35,0,0,0,0,0,0.0,0,0,0.0,Eastern
Dang,Rapti,Terai,FLOOD,Mid-Western Region,,05/21/73,Gorkhapatra 1973-5-21 Y73 N16,1,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Kailali,Seti,Terai,EPIDEMIC,Far Western Region,DHANGADHI MUNICIPALITY,05/24/73,Gorkhapatra 1973-5-24 Y73 N19,1,0,7,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Mustang,Dhawalagiri,Mountain,AVALANCHE,Western Region,,05/27/73,Gorkhapatra 1973-5-28 Y73 N23,1,5,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Makwanpur,Narayani,Hill,FIRE,Central Region,HETAUDA MUNICIPALITY,05/29/73,Gorkhapatra 1973-5-29 Y73 N24,1,0,0,0,4,0,0,0,0,0,0,2000.0,0,0,0.0,Central
Palpa,Lumbini,Hill,LANDSLIDE,Western Region,,05/30/73,Gorkhapatra 1973-5-30 Y73 N25,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Kathmandu,Bagmati,Hill,THUNDERSTORM,Central Region,KATHMANDU METROPOLITAN CITY,05/30/73,Gorkhapatra 1973-6-3 Y73 N29,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Jumla,Karnali,Mountain,STRONG WIND,Mid-Western Region,,06/06/73,Gorkhapatra 1973-6-6 Y73 N32,1,2,0,0,0,1,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Morang,Kosi,Terai,EPIDEMIC,Eastern Region,Biratnagar Municipality,06/04/73,Gorkhapatra 1973-6-6 Y73 N32,1,0,0,0,0,0,0,60,0,0,0,0.0,0,0,0.0,Eastern
Kailali,Seti,Terai,STRONG WIND,Far Western Region,DHANGADHI MUNICIPALITY,06/06/73,Gorkhapatra 1973-6-6 Y73 N32,1,3,0,0,0,3,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Kathmandu,Bagmati,Hill,EPIDEMIC,Central Region,KATHMANDU METROPOLITAN CITY,06/04/73,Gorkhapatra 1973-6-6 Y73 N32,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Jhapa,Mechi,Terai,FIRE,Eastern Region,SHIVAGANJ,06/06/73,Gorkhapatra 1973-6-7 Y73 N33,1,1,2,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Mugu,Karnali,Mountain,EPIDEMIC,Mid-Western Region,,06/07/73,Gorkhapatra 1973-6-7 Y73 N33,1,6,15,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Dang,Rapti,Terai,EPIDEMIC,Mid-Western Region,,06/07/73,Gorkhapatra 1973-6-7 Y73 N33,1,1,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Sunsari,Kosi,Terai,FIRE,Eastern Region,,04/15/75,Gorkhapatra 1975-4-17Y-74N341,1,0,1,0,31,0,0,0,0,0,0,44000.0,0,0,0.0,Eastern
Rupandehi,Lumbini,Terai,THUNDERSTORM,Western Region,,09/05/73,Gorkhapatra 1973-9-5Y-73N-123,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Kaski,Gandaki,Hill,EXPLOSION,Western Region,POKHARA_SMP,06/10/73,Gorkhapatra 1973-6-11 Y73 N37,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Bara,Narayani,Terai,FIRE,Central Region,KALAIYA MUNICIPALITY,04/11/75,Gorkhapatra 1975-4-18Y-74N-342,1,0,0,0,17,0,0,0,0,0,0,56000.0,0,0,0.0,Central
Rupandehi,Lumbini,Terai,LANDSLIDE,Western Region,BUTAWAL_NP,06/18/73,Gorkhapatra 1973-6-22 Y73 N48,1,3,4,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Kathmandu,Bagmati,Hill,STRUCT.COLLAPSE,Central Region,KATHMANDU METROPOLITAN CITY,06/21/73,Gorkhapatra 1973-6-24 Y73 N50,1,3,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Sindhuli,Janakpur,Hill,FLOOD,Central Region,,06/24/73,Gorkhapatra 1973-6-24 Y73 N50,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Baglung,Dhawalagiri,Hill,LANDSLIDE,Western Region,,08/15/73,Gorkhapatra 1973-9-5Y-73N-123,1,1,0,4,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Nuwakot,Bagmati,Hill,FLOOD,Central Region,,06/25/73,Gorkhapatra 1973-6-25 Y73 N51,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Baglung,Dhawalagiri,Hill,LANDSLIDE,Western Region,,09/12/73,Gorkhapatra 1973-9-13Y-73N-13,1,0,0,5,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Nuwakot,Bagmati,Hill,FLOOD,Central Region,,06/25/73,Gorkhapatra 1973-6-25 Y73 N51,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Tanahu,Gandaki,Hill,FIRE,Western Region,DHORFIRDI,04/18/75,Gorkhapatra 1975-4-19Y-74N-343,1,1,0,0,15,0,0,0,0,0,0,500000.0,0,0,0.0,Western
Nuwakot,Bagmati,Hill,LANDSLIDE,Central Region,DANGSING,09/13/73,Gorkhapatra 1973-9-13Y-73N-131,1,0,0,0,0,0,0,114,114,0,0,0.0,0,0,0.0,Central
Sindhupalchok,Bagmati,Mountain,FIRE,Central Region,,04/18/75,Gorkhapatra 1975-4-19Y-74N-343,1,0,0,0,22,0,0,0,0,0,0,0.0,0,0,0.0,Central
Kathmandu,Bagmati,Hill,STRUCT.COLLAPSE,Central Region,KATHMANDU METROPOLITAN CITY,09/13/73,Gorkhapatra 1973-9-14Y-73N-132,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Jhapa,Mechi,Terai,FIRE,Eastern Region,KOHABARA,05/09/75,Gorkhapatra 1975-4-22Y-74N-346,1,0,0,0,32,0,0,0,0,0,0,76000.0,0,0,0.0,Eastern
Kathmandu,Bagmati,Hill,STRUCT.COLLAPSE,Central Region,KATHMANDU METROPOLITAN CITY,09/14/73,Grokhapatra1973-9-14Y-73N-132,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Central
Jhapa,Mechi,Terai,FIRE,Eastern Region,KOHABARA,04/21/75,Gorkhapatra 1975-4-22Y-74N-346,1,0,0,0,49,0,0,21,0,0,0,160000.0,0,0,0.0,Eastern
Palpa,Lumbini,Hill,LANDSLIDE,Western Region,,09/14/73,Grokhapatra1973-9-15Y-73N-133,1,0,0,0,4,0,0,0,0,0,0,0.0,0,0,0.0,Western
Morang,Kosi,Terai,FIRE,Eastern Region,Rajghat,04/09/75,Gorkhapatra 1975-4-22Y-74N-346,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Nuwakot,Bagmati,Hill,FLOOD,Central Region,,06/25/73,Gorkhapatra 1973-6-25 Y73 N51,1,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0.0,Central
Gulmi,Lumbini,Hill,LANDSLIDE,Western Region,,09/12/73,Grokhapatra1973-9-18Y-73N-136,1,5,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Solukhumbu,Sagarmatha,Mountain,AVALANCHE,Eastern Region,,04/21/75,Gorkhapatra 1975-4-23Y-74N-347,1,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Sindhupalchok,Bagmati,Mountain,LANDSLIDE,Central Region,Talamaran,06/26/73,Gorkhapatra 1973-6-27 Y73 N53,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Jhapa,Mechi,Terai,FLOOD,Eastern Region,CHANDRAGADHI,06/28/74,Gorkhapatra 1973-6-28 Y73 N54,1,0,0,0,0,0,0,0,0,0,0,53000.0,0,0,0.0,Eastern
Dhanusa,Janakpur,Terai,FIRE,Central Region,Nuwakhor,04/20/75,Gorkhapatra 1975-4-23Y-74N-347,1,0,0,0,300,0,0,474,0,0,0,400000.0,0,0,0.0,Central
Gulmi,Lumbini,Hill,THUNDERSTORM,Western Region,TAMGHAS,04/22/75,Gorkhapatra 1975-4-25Y-74N-349,1,1,7,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Sarlahi,Janakpur,Terai,FLOOD,Central Region,LAUKATH,09/19/73,Grokhapatra1973-9-20Y-73N-138,1,0,0,0,100,0,0,0,0,0,0,0.0,0,0,203.0,Central
Dhanusa,Janakpur,Terai,FLOOD,Central Region,,06/29/73,Gorkhapatra 1973-6-30 Y73 N56,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Bhaktapur,Bagmati,Hill,STRUCT.COLLAPSE,Central Region,CHANGUNARAYAN,09/19/73,Grokhapatra1973-9-21Y-73N-139,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Central
Kaski,Gandaki,Hill,HAIL STORM,Western Region,SARANGKOT,04/26/75,Gorkhapatra 1975-4-28Y-74N-352,1,4,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Sindhuli,Janakpur,Hill,FIRE,Central Region,Shanteswari,04/27/75,Gorkhapatra 1975-4-30Y-74N-354,1,0,0,0,22,0,0,125,0,0,0,300000.0,0,0,0.0,Central
Kaski,Gandaki,Hill,HAIL STORM,Western Region,MAUJA,04/28/75,Gorkhapatra 1975-5-1Y-74N-355,1,7,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Palpa,Lumbini,Hill,FIRE,Western Region,HUMIN,04/28/75,Gorkhapatra 1975-5-1Y-74N-355,1,0,0,0,25,0,0,0,0,0,0,800000.0,0,0,0.0,Western
Palpa,Lumbini,Hill,FIRE,Western Region,KHYAHA,05/01/75,Gorkhapatra 1975-5-2Y-74N-356,1,0,0,0,37,0,0,222,0,0,0,0.0,0,0,0.0,Western
Bhaktapur,Bagmati,Hill,FIRE,Central Region,CHANGUNARAYAN,05/04/75,Gorkhapatra 1975-5-5Y-74N-359,1,0,0,0,4,0,0,0,0,0,0,0.0,0,0,0.0,Central
Gulmi,Lumbini,Hill,LANDSLIDE,Western Region,,09/22/73,Grokhapatra1973-9-22Y-73N-140,1,6,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Tanahu,Gandaki,Hill,FIRE,Western Region,VYAS_NP_(DAMAULI),05/06/75,Gorkhapatra 1975-5-7Y-75N-1,1,0,0,0,3,0,0,18,0,0,0,0.0,0,0,0.0,Western
Palpa,Lumbini,Hill,LANDSLIDE,Western Region,CHIDIPANI,09/22/73,Grokhapatra1973-9-22Y-73N-140,1,2,0,0,2,0,0,0,0,0,0,0.0,0,0,0.0,Western
Kaski,Gandaki,Hill,FIRE,Western Region,CHAPAKOT,05/02/75,Gorkhapatra 1975-5-7Y-75N-1,1,0,0,0,2,0,0,0,0,0,0,70000.0,0,0,0.0,Western
Chitawan,Narayani,Terai,EPIDEMIC,Central Region,,09/22/73,Grokhapatra1973-9-22Y-73N-140,1,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Lalitpur,Bagmati,Hill,FIRE,Central Region,Lalitpur Municipality,09/22/73,Grokhapatra1973-9-24Y-73N-142,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Central
Jhapa,Mechi,Terai,FIRE,Eastern Region,CHANDRAGADHI,05/10/75,Gorkhapatra 1975-5-11Y-75N-5,1,0,0,0,7,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Bhaktapur,Bagmati,Hill,FIRE,Central Region,BHAKTAPUR NP,09/27/73,Grokhapatra1973-9-29Y-73N-147,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Ilam,Mechi,Hill,EPIDEMIC,Eastern Region,ILAM NP,05/10/75,Gorkhapatra 1975-5-11Y-75N-5,1,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Sindhupalchok,Bagmati,Mountain,LANDSLIDE,Central Region,,09/27/73,Grokhapatra1973-9-29Y-73N-147,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Jhapa,Mechi,Terai,EPIDEMIC,Eastern Region,SHIVAGANJ,10/01/73,Grokhapatra1973-10-1Y-73N-140,1,5,0,0,0,0,0,5,0,0,0,0.0,0,0,0.0,Eastern
Sarlahi,Janakpur,Terai,STORM,Central Region,PHARAHADAWA,05/15/75,Gorkhapatra 1975-5-16Y-75N-10,1,2,0,0,0,9,0,0,0,0,0,8500.0,0,0,0.0,Central
Nuwakot,Bagmati,Hill,EPIDEMIC,Central Region,TALAKHU,05/15/75,Gorkhapatra 1975-5-17Y-75N-11,1,15,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Rupandehi,Lumbini,Terai,FLOOD,Western Region,MOTIPUR,10/04/73,Grokhapatra1973-10-4Y-73N-152,1,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Kathmandu,Bagmati,Hill,EPIDEMIC,Central Region,KATHMANDU METROPOLITAN CITY,05/19/75,Gorkhapatra 1975-5-20Y-75N-14,1,0,48,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Kaski,Gandaki,Hill,AVALANCHE,Western Region,,09/26/73,Grokhapatra1973-10-9Y-73N-154,1,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Dhankuta,Kosi,Hill,RAINS,Eastern Region,,10/08/73,Grokhapatra1973-10-9Y-73N-154,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Morang,Kosi,Terai,STRONG WIND,Eastern Region,Belbari,05/22/75,Gorkhapatra 1975-5-24Y-75N-18,1,2,22,0,0,1,0,0,0,0,0,0.0,0,0,0.0,Eastern
Kavre,Bagmati,Hill,RAINS,Central Region,BANEPA MUNICIPALITY,10/08/73,Grokhapatra1973-10-9Y-73N-154,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Dhankuta,Kosi,Hill,STRUCT.COLLAPSE,Eastern Region,DHANKUTA  MUNICIPALITY,05/21/75,Gorkhapatra 1975-5-23Y-75N-17,1,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Sindhupalchok,Bagmati,Mountain,STRUCT.COLLAPSE,Central Region,Badegau,10/14/73,Grokhapatra1973-10-15Y-73N-160,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Central
Lalitpur,Bagmati,Hill,THUNDERSTORM,Central Region,Sunakothi,05/22/75,Gorkhapatra 1975-5-24Y-75N-18,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Rolpa,Rapti,Hill,STRUCT.COLLAPSE,Mid-Western Region,,10/16/73,Grokhapatra1973-10-16Y-73N-161,1,0,0,0,22,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
