district,Zone,Geographical Region,Disaster,region,village,Date,Source,Data Cards,Deaths,Injured,Missing,Houses Destroyed,Houses Damaged,Victims,Affected,Relocated,Evacuated,Losses USD,Losses Local,Education centers,Hospitals,Damages in crops Ha.,Region
Bhojpur,Kosi,Hill,COLD WAVE,Eastern Region,,02/07/07,Kantipur 346 2007-02-08,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Rupandehi,Lumbini,Terai,RAINS,Western Region,SIDDHARTHANAGAR_NP,02/15/07,Kantipur 357 2007-02-16,1.0,0,0,0,0,0,0,0,0,0,0,30000000.0,0,0,0.0,Western
Parbat,Dhawalagiri,Hill,AVALANCHE,Western Region,RANIPANI,02/15/07,Kantipur 357 2007-02-16,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Sindhupalchok,Bagmati,Mountain,SNOW STORM,Central Region,Piskar,02/15/07,Kantipur 357 2007-02-16,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Rolpa,Rapti,Hill,SNOW STORM,Mid-Western Region,LIBAN,02/15/07,Kantipur 357 2007-02-16,1.0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Dolpa,Karnali,Mountain,SNOW STORM,Mid-Western Region,,02/15/07,Kantipur 357 2007-02-16,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Rolpa,Rapti,Hill,SNOW STORM,Mid-Western Region,JHENAM,02/15/07,Kantipur 357 2007-02-16,1.0,0,0,0,0,0,0,0,700,0,0,0.0,0,0,0.0,Mid-Western
Rasuwa,Bagmati,Mountain,SNOW STORM,Central Region,Langtang,02/18/07,Kantipur 01 2007-02-19,1.0,0,0,0,0,0,0,8,0,0,0,0.0,0,0,0.0,Central
Jajarkot,Bheri,Hill,HAIL STORM,Mid-Western Region,Garkhakot,02/24/07,Kantipur 07 2007-02-19,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Kathmandu,Bagmati,Hill,FIRE,Central Region,KATHMANDU METROPOLITAN CITY,02/25/07,Kantipur 09 2007-02-27,1.0,0,0,0,0,1,0,0,0,0,0,65000.0,0,0,0.0,Central
Mugu,Karnali,Mountain,SNOW STORM,Mid-Western Region,,02/28/07,Gorkhapatra 290 2007-03-01,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Siraha,Sagarmatha,Terai,FIRE,Eastern Region,Madar,02/08/07,Gorkhapatra 290 2007-03-01,1.0,0,0,0,12,0,0,0,15,0,0,500000.0,0,0,0.0,Eastern
Siraha,Sagarmatha,Terai,FIRE,Eastern Region,Siraha Municapility,02/08/07,Gorkhapatra 290 2007-03-01,1.0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Saptari,Sagarmatha,Terai,EPIDEMIC,Eastern Region,,02/28/07,Gorkhapatra 290 2007-03-01,1.0,2,0,0,0,0,0,24,0,0,0,0.0,0,0,0.0,Eastern
Kailali,Seti,Terai,STRONG WIND,Far Western Region,DHANGADHI MUNICIPALITY,02/28/07,Gorkhapatra 290 2007-03-01,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Makwanpur,Narayani,Hill,THUNDERSTORM,Central Region,,03/01/07,Gorkhapatra 292 2007-03-03,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Makwanpur,Narayani,Hill,THUNDERSTORM,Central Region,DAMAN,03/01/07,Gorkhapatra 292 2007-03-03,1.0,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Kailali,Seti,Terai,STRONG WIND,Far Western Region,,03/02/07,Gorkhapatra 292 2007-03-03,1.0,3,11,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Taplejung,Mechi,Mountain,EPIDEMIC,Eastern Region,SADEWA,03/08/07,Gorkhapatra 298 2007-03-09,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Bhaktapur,Bagmati,Hill,HAIL STORM,Central Region,MADHYAPUR THIMI,03/14/07,Gorkhapatra 304 2007-03-15,1.0,0,4,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Baitadi,Mahakali,Hill,EPIDEMIC,Far Western Region,,03/14/07,Gorkhapatra 304 2007-03-15,1.0,0,500,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Bardiya,Bheri,Terai,HAIL STORM,Mid-Western Region,,03/14/07,Gorkhapatra 304 Pg.14 2007-03-15,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Kanchanpur,Mahakali,Terai,HAIL STORM,Far Western Region,MAHENDRA NAGAR N.P.,03/13/07,Gorkhapatra 304 2007-03-15,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Dang,Rapti,Terai,HAIL STORM,Mid-Western Region,,03/13/07,Gorkhapatra 304 2007-03-15,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Salyan,Rapti,Hill,ACCIDENT,Mid-Western Region,SHIDHESWAR,03/15/07,Gorkhapatra 305 2007-03-16,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Baglung,Dhawalagiri,Hill,OTHER,Western Region,,03/15/07,Gorkhapatra 305 2007-03-16,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Myagdi,Dhawalagiri,Hill,FIRE,Western Region,BARANJA,03/15/07,Gorkhapatra 307 2007-03-18,1.0,0,0,0,1,0,0,0,5,0,0,0.0,0,0,0.0,Western
Gorkha,Gandaki,Hill,THUNDERSTORM,Western Region,ARBAN,03/15/07,Gorkhapatra 307 2007-03-18,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Kailali,Seti,Terai,ACCIDENT,Far Western Region,DODODHARA,03/17/07,Gorkhapatra 307 2007-03-18,1.0,2,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Humla,Karnali,Mountain,AVALANCHE,Mid-Western Region,SRINAGAR,03/18/07,Gorkhapatra 308 2007-03-19,1.0,1,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Chitawan,Narayani,Terai,FIRE,Central Region,PITHUWA,03/18/07,Gorkhapatra 308 2007-03-19,1.0,0,0,0,2,6,0,0,0,0,0,3000000.0,0,0,0.0,Central
Taplejung,Mechi,Mountain,EPIDEMIC,Eastern Region,PHUNGLING,03/16/07,Gorkhapatra 308 2007-03-19,1.0,0,40,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Dadeldhura,Mahakali,Hill,EPIDEMIC,Far Western Region,KAILPALMANDAU,03/18/07,Gorkhapatra 308 2007-03-19,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Tanahu,Gandaki,Hill,ACCIDENT,Western Region,VYAS_NP_(DAMAULI),03/21/07,Gorkhapatra 311 2007-03-22,1.0,1,0,2,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Salyan,Rapti,Hill,ACCIDENT,Mid-Western Region,DANDAGAUN,03/21/07,Gorkhapatra 311 2007-03-22,1.0,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Salyan,Rapti,Hill,ACCIDENT,Mid-Western Region,,03/21/07,Gorkhapatra 311 2007-03-22,1.0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Banke,Bheri,Terai,PLAGUE,Mid-Western Region,KHASKUSMA,03/22/07,Gorkhapatra 312 2007-03-23,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Dadeldhura,Mahakali,Hill,EPIDEMIC,Far Western Region,,03/22/07,Gorkhapatra 312 2007-03-23,1.0,0,40,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Surkhet,Bheri,Hill,FIRE,Mid-Western Region,BIRENDRANAGAR NP,03/26/07,Gorkhapatra 316 2007-03-27,1.0,0,4,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Sunsari,Kosi,Terai,FIRE,Eastern Region,,03/26/07,Gorkhapatra 316 2007-03-27,1.0,0,0,0,3,0,0,0,0,0,0,500000.0,0,0,0.0,Eastern
Kathmandu,Bagmati,Hill,FIRE,Central Region,KATHMANDU METROPOLITAN CITY,03/27/07,Gorkhapatra 317 2007-03-28,1.0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0.0,Central
Parsa,Narayani,Terai,FIRE,Central Region,Chorni,03/30/07,Gorkhapatra 320 2007-03-31,1.0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Central
Saptari,Sagarmatha,Terai,FIRE,Eastern Region,,03/30/07,Gorkhapatra 320 2007-03-31,1.0,0,0,0,50,0,0,0,0,0,0,7500000.0,0,0,0.0,Eastern
Sindhuli,Janakpur,Hill,THUNDERSTORM,Central Region,,03/28/07,Kantipur 12 2007-03-02,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Jumla,Karnali,Mountain,SNOW STORM,Mid-Western Region,,03/28/07,Kantipur 12 2007-03-02,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Doti,Seti,Hill,RAINS,Far Western Region,,03/28/07,Kantipur 12 2007-03-02,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Kathmandu,Bagmati,Hill,THUNDERSTORM,Central Region,THANKOT,03/01/07,Kantipur 12 2007-03-02,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Kathmandu,Bagmati,Hill,ACCIDENT,Central Region,KATHMANDU METROPOLITAN CITY,03/03/07,Kantipur 15 2007-03-05,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Lalitpur,Bagmati,Hill,ACCIDENT,Central Region,Saibu,03/02/07,Kantipur 15 2007-03-05,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Taplejung,Mechi,Mountain,FLOOD,Eastern Region,KHOKLING,03/08/07,Kantipur 20 2007-03-10,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Bhaktapur,Bagmati,Hill,FIRE,Central Region,MADHYAPUR THIMI,03/13/07,Kantipur 25 2007-03-15,1.0,0,4,0,0,0,0,0,0,0,0,3000000.0,0,0,0.0,Central
Saptari,Sagarmatha,Terai,EPIDEMIC,Eastern Region,LALAPATLI,03/11/07,Kantipur 22 2007-03-12,1.0,0,3,0,0,0,0,12,0,0,0,0.0,0,0,0.0,Eastern
Jumla,Karnali,Mountain,AVALANCHE,Mid-Western Region,,03/17/07,Kantipur 28 2007-03-18,1.0,0,0,2,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Dolpa,Karnali,Mountain,AVALANCHE,Mid-Western Region,ROHA,03/18/07,Kantipur 29 2007-03-19,1.0,1,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Dolpa,Karnali,Mountain,SNOW STORM,Mid-Western Region,LIKA,03/18/07,Kantipur 29 2007-03-19,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Doti,Seti,Hill,EPIDEMIC,Far Western Region,JIJIMANDAU,03/21/07,Kantipur 32 2007-03-22,1.0,2,0,0,0,0,0,48,0,0,0,0.0,0,0,0.0,Far-Western
Kathmandu,Bagmati,Hill,ACCIDENT,Central Region,,03/01/07,Kantipur 32 2007-03-22,1.0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Udayapur,Sagarmatha,Hill,EPIDEMIC,Eastern Region,Trijuga Municipality,03/23/07,Kantipur 34 2007-03-24,1.0,1,0,0,0,0,0,12,0,0,0,0.0,0,0,0.0,Eastern
Gorkha,Gandaki,Hill,ACCIDENT,Western Region,ARU POKHARI,03/24/07,Kantipur 35 2007-03-25,1.0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Kathmandu,Bagmati,Hill,FIRE,Central Region,KIRTIPUR MUNICIPALITY,03/26/07,Kantipur 37 2007-03-27,1.0,0,0,0,1,0,0,0,0,0,0,70000.0,0,0,0.0,Central
Kathmandu,Bagmati,Hill,FIRE,Central Region,KATHMANDU METROPOLITAN CITY,03/27/07,Kantipur 39 2007-03-29,1.0,0,0,0,0,4,0,0,0,0,0,71000000.0,0,0,0.0,Central
Mahottari,Janakpur,Terai,FIRE,Central Region,Ram Nagar,03/31/07,Gorkhapatra 321 2007-04-01,1.0,0,2,0,0,1,0,0,0,0,0,10000000.0,0,0,0.0,Central
Sarlahi,Janakpur,Terai,FIRE,Central Region,SUNDARPUR,03/31/07,Gorkhapatra 321 2007-04-01,1.0,0,0,0,4,0,0,0,0,0,0,60000.0,0,0,0.0,Central
Kapilbastu,Lumbini,Terai,FIRE,Western Region,,03/21/07,Gorkhapatra 321 2007-04-01,1.0,0,0,0,0,0,0,0,0,0,0,300000.0,0,0,0.0,Western
Humla,Karnali,Mountain,LANDSLIDE,Mid-Western Region,BARGAUN,04/02/07,Gorkhapatra 323 2007-04-03,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Sindhuli,Janakpur,Hill,FIRE,Central Region,Balajor,04/02/07,Gorkhapatra 325 2007-04-05,1.0,0,0,0,2,0,0,0,0,0,0,110000.0,0,0,0.0,Central
Surkhet,Bheri,Hill,FIRE,Mid-Western Region,CHHINCHU,04/03/07,Gorkhapatra 326 2007-04-06,1.0,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Udayapur,Sagarmatha,Hill,FOREST FIRE,Eastern Region,,04/06/07,Gorkhapatra 327 2007-04-07,1.0,0,0,0,0,0,0,0,0,0,0,100000000.0,0,0,0.0,Eastern
Taplejung,Mechi,Mountain,HAIL STORM,Eastern Region,,04/06/07,Gorkhapatra 327 2007-04-07,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Doti,Seti,Hill,PLAGUE,Far Western Region,MUDEGAU,04/06/07,Gorkhapatra 327 2007-04-07,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Taplejung,Mechi,Mountain,EPIDEMIC,Eastern Region,CHANGE,04/07/07,Gorkhapatra 328 2007-04-08,1.0,0,0,0,0,0,0,60,0,0,0,0.0,0,0,0.0,Eastern
Sarlahi,Janakpur,Terai,EPIDEMIC,Central Region,,04/07/07,Gorkhapatra 328 2007-04-08,1.0,0,32,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Morang,Kosi,Terai,HEAT WAVE,Eastern Region,Biratnagar Municipality,04/07/07,Gorkhapatra 328 2007-04-08,1.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0.0,Eastern
Dolakha,Janakpur,Mountain,THUNDERSTORM,Central Region,Boch,04/08/07,Gorkhapatra 329 2007-04-09,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Dolakha,Janakpur,Mountain,THUNDERSTORM,Central Region,Sunakhani,04/08/07,Gorkhapatra 329 2007-04-09,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Dhading,Bagmati,Hill,THUNDERSTORM,Central Region,BHUMISTHAN,04/07/07,Gorkhapatra 329 2007-04-09,1.0,1,13,0,0,5,0,0,0,0,0,0.0,0,0,0.0,Central
Kapilbastu,Lumbini,Terai,ACCIDENT,Western Region,RAMNAGAR,04/11/07,Gorkhapatra 332 2007-04-12,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Tanahu,Gandaki,Hill,HAIL STORM,Western Region,SYAMGHA,04/11/07,Gorkhapatra 332 2007-04-12,1.0,0,0,0,0,12,0,0,0,0,0,100000.0,0,0,0.0,Western
Udayapur,Sagarmatha,Hill,HAIL STORM,Eastern Region,,04/10/07,Gorkhapatra 332 2007-04-12,1.0,0,0,0,0,12,0,0,0,0,0,0.0,0,0,0.0,Eastern
Kapilbastu,Lumbini,Terai,FIRE,Western Region,DHARMPANIYA,04/07/07,Gorkhapatra 333 2007-04-13,1.0,0,0,0,5,0,0,0,0,0,0,800000.0,0,0,0.0,Western
Morang,Kosi,Terai,ACCIDENT,Eastern Region,Biratnagar Municipality,04/08/07,Gorkhapatra 338 2007-04-19,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Doti,Seti,Hill,FLOOD,Far Western Region,GHANTESHWAR,04/19/07,Gorkhapatra 339 2007-04-20,1.0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Makwanpur,Narayani,Hill,EPIDEMIC,Central Region,,04/19/07,Gorkhapatra 339 2007-04-20,1.0,0,0,0,0,0,0,48,0,0,0,0.0,0,0,0.0,Central
Jumla,Karnali,Mountain,HAIL STORM,Mid-Western Region,,04/19/07,Gorkhapatra 339 2007-04-20,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Nuwakot,Bagmati,Hill,THUNDERSTORM,Central Region,SUNDARADEVI,04/20/07,Gorkhapatra 340 pg 12 2007-04-21,1.0,1,5,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Doti,Seti,Hill,HAIL STORM,Far Western Region,,04/20/07,Gorkhapatra 340 2007-04-21,1.0,0,0,0,0,0,0,18000,0,0,0,0.0,0,0,0.0,Far-Western
Mahottari,Janakpur,Terai,ACCIDENT,Central Region,Jaleswar Municipalit,04/20/07,Gorkhapatra 341 2007-04-22,1.0,2,5,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Morang,Kosi,Terai,STRONG WIND,Eastern Region,Indrapur,04/21/07,Gorkhapatra 341 2007-04-22,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Ilam,Mechi,Hill,THUNDERSTORM,Eastern Region,,04/21/07,Gorkhapatra 341 2007-04-22,1.0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Saptari,Sagarmatha,Terai,STORM,Eastern Region,RAJBIRAJ MUNICIPALITY,04/21/07,Gorkhapatra 342 2007-04-23,1.0,2,1,0,1,2,0,0,0,0,0,150000.0,0,0,0.0,Eastern
Saptari,Sagarmatha,Terai,ACCIDENT,Eastern Region,KAMALPUR,04/22/07,Gorkhapatra 342 pg 12 2007-04-23,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Nawalparasi,Lumbini,Terai,STRONG WIND,Western Region,DANDAJHERI,04/21/07,Gorkhapatra 342 2007-04-23,1.0,0,0,0,0,0,0,100,0,0,0,0.0,1,0,0.0,Western
Morang,Kosi,Terai,STRONG WIND,Eastern Region,Amardaha,04/23/07,Gorkhapatra 343pg 12  2007-04-24,1.0,0,0,0,0,24,0,0,0,0,0,1000000.0,0,0,0.0,Eastern
Taplejung,Mechi,Mountain,HAIL STORM,Eastern Region,,04/23/07,Gorkhapatra 343 2007-04-24,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Dhankuta,Kosi,Hill,STRONG WIND,Eastern Region,,04/24/07,Gorkhapatra 344 2007-04-25,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Baglung,Dhawalagiri,Hill,OTHER,Western Region,DHAMJA,04/24/07,Gorkhapatra 344 2007-04-25,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Kavre,Bagmati,Hill,HAIL STORM,Central Region,CHYAMRANGBESI,04/21/07,Gorkhapatra 344 Pg-4 2007-04-25,1.0,0,0,0,0,0,0,0,0,0,0,400000.0,0,0,0.0,Central
Taplejung,Mechi,Mountain,HAIL STORM,Eastern Region,,04/25/07,Gorkhapatra 345 pg-4 2007-04-26,1.0,0,0,0,0,0,0,0,0,0,0,5000000.0,0,0,0.0,Eastern
Kathmandu,Bagmati,Hill,FIRE,Central Region,KATHMANDU METROPOLITAN CITY,04/25/07,Gorkhapatra 345  2007-04-26,1.0,0,0,0,1,4,0,0,0,0,0,0.0,0,0,0.0,Central
Bardiya,Bheri,Terai,ACCIDENT,Mid-Western Region,GULARIYA,04/24/07,Gorkhapatra 346 2007-04-27,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Makwanpur,Narayani,Hill,THUNDERSTORM,Central Region,,04/24/07,Gorkhapatra 346 pg-16 2007-04-27,1.0,1,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Mahottari,Janakpur,Terai,FIRE,Central Region,Samsi,04/24/07,Gorkhapatra 346 pg-16 2007-04-27,1.0,0,0,0,0,1,0,0,0,0,0,1200000.0,0,0,0.0,Central
Dadeldhura,Mahakali,Hill,FIRE,Far Western Region,ALITAL,04/23/07,Gorkhapatra 346 2007-04-27,1.0,0,0,0,1,0,0,0,5,0,0,200000.0,0,0,0.0,Far-Western
Dhading,Bagmati,Hill,ACCIDENT,Central Region,CHAINPUR,04/23/07,Gorkhapatra 346 pg-16 2007-04-27,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Morang,Kosi,Terai,STRONG WIND,Eastern Region,,04/26/07,Gorkhapatra 346 pg-5 2007-04-27,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,196.0,Eastern
Sindhupalchok,Bagmati,Mountain,STRONG WIND,Central Region,,04/25/07,Gorkhapatra 346  2007-04-27,1.0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0.0,Central
Baglung,Dhawalagiri,Hill,THUNDERSTORM,Western Region,CHHISTI,04/26/07,Gorkhapatra 367 Pg-4 2007-04-28,1.0,1,4,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Nawalparasi,Lumbini,Terai,STRONG WIND,Western Region,,04/27/07,Gorkhapatra 367 Pg-4 2007-04-28,1.0,0,0,0,0,12,0,0,0,0,0,0.0,12,0,0.0,Western
Nawalparasi,Lumbini,Terai,STRONG WIND,Western Region,RATANPUR,04/27/07,Gorkhapatra 367 2007-04-28,1.0,0,0,0,20,0,0,0,0,0,0,0.0,0,0,0.0,Western
Okhaldhunga,Sagarmatha,Hill,FIRE,Eastern Region,BALKHU,04/27/07,Gorkhapatra 346 Pg-12 2007-04-29,1.0,0,2,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Surkhet,Bheri,Hill,STRONG WIND,Mid-Western Region,,04/25/07,Gorkhapatra 346  2007-04-29,1.0,0,9,0,0,0,0,100,0,0,0,0.0,0,0,0.0,Mid-Western
Sunsari,Kosi,Terai,STRONG WIND,Eastern Region,,04/28/07,Gorkhapatra 346pg-4  2007-04-29,1.0,0,0,0,1,4,0,0,0,0,0,200000.0,0,0,0.0,Eastern
Kathmandu,Bagmati,Hill,FIRE,Central Region,KATHMANDU METROPOLITAN CITY,04/28/07,Kantipur 44  2007-04-03,1.0,0,0,0,0,1,0,0,0,0,0,100000.0,0,0,0.0,Central
Kathmandu,Bagmati,Hill,FIRE,Central Region,KATHMANDU METROPOLITAN CITY,04/01/07,Kantipur 44  2007-04-03,1.0,0,0,0,1,0,0,0,0,0,0,200000.0,0,0,0.0,Central
Kathmandu,Bagmati,Hill,ACCIDENT,Central Region,KATHMANDU METROPOLITAN CITY,04/03/07,Kantipur 44  pg-2 2007-04-03,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Dolakha,Janakpur,Mountain,THUNDERSTORM,Central Region,,04/07/07,Kantipur 50  2007-04-09,1.0,0,5,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Nuwakot,Bagmati,Hill,THUNDERSTORM,Central Region,KINTANG,04/07/07,Kantipur 50 Pg-5  2007-04-09,1.0,1,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Sankhuwasabha,Kosi,Mountain,THUNDERSTORM,Eastern Region,Wana,04/08/07,Kantipur 51  2007-04-10,1.0,1,4,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Gulmi,Lumbini,Hill,STRONG WIND,Western Region,,04/11/07,Kantipur 55  2007-04-14,1.0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0.0,Western
Makwanpur,Narayani,Hill,ACCIDENT,Central Region,MANAHARI,04/13/07,Kantipur 56  2007-04-15,1.0,0,6,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Sankhuwasabha,Kosi,Mountain,ACCIDENT,Eastern Region,Matsyapokhari,04/13/07,Kantipur 56 Pg-8  2007-04-15,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Saptari,Sagarmatha,Terai,FIRE,Eastern Region,,04/14/07,Kantipur 57 Pg- 11 2007-04-16,1.0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Nuwakot,Bagmati,Hill,THUNDERSTORM,Central Region,SUNDARADEVI,04/17/07,Kantipur60 Pg-9  2007-04-19,1.0,1,5,0,0,3,0,0,0,0,0,0.0,0,0,0.0,Central
Makwanpur,Narayani,Hill,EPIDEMIC,Central Region,,04/18/07,Kantipur60 Pg-1  2007-04-19,1.0,4,0,0,0,0,0,5,0,0,0,0.0,0,0,0.0,Central
Doti,Seti,Hill,FLOOD,Far Western Region,,04/18/07,Kantipur61 2007-04-20,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Ilam,Mechi,Hill,THUNDERSTORM,Eastern Region,LAKSMIPUR,04/19/07,Kantipur 62 2007-04-21,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Ilam,Mechi,Hill,THUNDERSTORM,Eastern Region,KOLABUN,04/19/07,Kantipur 62 2007-04-21,1.0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Jhapa,Mechi,Terai,THUNDERSTORM,Eastern Region,,04/19/07,Kantipur 62 2007-04-21,1.0,0,4,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Salyan,Rapti,Hill,THUNDERSTORM,Mid-Western Region,,04/18/07,Kantipur 64 Pg-11 2007-04-23,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Rautahat,Narayani,Terai,STRONG WIND,Central Region,DUMARIYA,04/18/07,Kantipur 64 2007-04-23,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Rolpa,Rapti,Hill,PLAGUE,Mid-Western Region,KHUNGRI,04/23/07,Kantipur 65 2007-04-24,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Saptari,Sagarmatha,Terai,ACCIDENT,Eastern Region,,04/27/07,Kantipur 69 Pg-1 2007-04-28,1.0,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Kavre,Bagmati,Hill,ACCIDENT,Central Region,,04/28/07,Kantipur 70 2007-04-29,1.0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Solukhumbu,Sagarmatha,Mountain,AVALANCHE,Eastern Region,,04/26/07,Kantipur 70 2007-04-29,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Mahottari,Janakpur,Terai,FIRE,Central Region,Bhatauliya,04/30/07,Gorkhapatra 350 Pg-12 2007-05-01,1.0,0,0,0,5,0,0,0,0,0,0,200000.0,0,0,0.0,Central
Nawalparasi,Lumbini,Terai,EPIDEMIC,Western Region,,05/03/07,Gorkhapatra 353 Pg-9 2007-05-04,1.0,0,0,0,0,0,0,50,0,0,0,0.0,0,0,0.0,Western
Makwanpur,Narayani,Hill,THUNDERSTORM,Central Region,SUKAURA,05/01/07,Gorkhapatra 351 2007-05-02,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
